year,state,district,rape,attempt_to_rape,gang_rape,murder_with_rape,kidnapping_and_abduction,dowry_deaths,dowry_prohibition_act,cruelty_by_husband_or_relatives_498A,acid_attack,attempt_to_acid_attack,assault_on_women_modesty_354,assault_intent_disrobe_354B,voyeurism_354C,stalking_354D,insult_to_modesty_509,trafficking,procuration_of_minor_girls,importation_of_girls,immoral_traffic_act,indecent_representation_of_women,women_killed_in_honour_killing,witch_hunting,cyber_crime_obscenity_against_women,cyber_stalking_bullying_against_women,child_marriage_prohibition_act,pocso_rape,pocso_assault,pocso_harassment,pocso_unnatural_offences,pocso_other,abduction_for_marriage,abduction_for_illicit_intercourse,attempt_to_kidnap,domestic_violence_act_cases,abetment_to_suicide_women,attempt_to_murder_women,insult_outraging_modesty_other,sexual_harassment_workplace,dowry_harassment,marital_rape_reports,total_cases
2018,Lakshadweep,Lakshadweep District 14,9,6,7,12,24,10,8,23,10,8,16,11,7,7,3,7,6,10,15,10,9,14,5,11,6,8,9,7,6,5,7,12,11,6,9,11,11,13,11,9,849
2018,Lakshadweep,Lakshadweep District 15,6,9,9,11,22,10,10,16,5,7,20,6,5,4,11,7,3,6,14,7,8,8,9,6,6,9,13,4,6,6,6,11,8,9,10,7,7,9,9,7,804
2018,Lakshadweep,Lakshadweep District 16,9,8,8,14,16,4,4,8,5,7,26,10,6,9,5,8,9,8,9,5,13,10,9,7,8,7,5,9,3,9,7,11,7,9,7,9,5,7,10,7,773
2018,Lakshadweep,Lakshadweep District 17,6,12,7,10,11,12,10,21,10,9,27,9,4,13,8,5,13,6,5,5,5,10,18,7,9,9,10,8,7,10,11,3,10,11,9,8,14,8,8,11,836
2018,Lakshadweep,Lakshadweep District 18,8,8,13,9,20,11,8,20,5,7,14,13,12,9,12,4,6,15,11,3,8,6,8,9,4,11,7,15,10,12,5,11,6,11,4,4,7,7,8,12,785
2018,Puducherry,Puducherry District 1,29,31,33,32,50,28,33,34,22,29,43,26,37,30,28,23,33,33,33,31,24,27,28,24,21,21,26,24,30,32,23,27,28,39,26,22,39,38,24,30,2645
2018,Puducherry,Puducherry District 2,26,35,33,40,34,25,31,43,23,14,35,33,28,25,27,24,18,29,28,26,32,22,31,39,21,32,35,22,30,23,26,33,20,34,28,28,29,29,28,30,2596
2018,Puducherry,Puducherry District 3,20,30,33,39,36,27,32,34,35,25,39,34,25,39,22,32,32,30,32,28,27,41,39,30,32,30,24,21,42,27,23,40,39,27,26,27,21,41,27,32,2635
2018,Puducherry,Puducherry District 4,29,20,37,31,40,27,20,37,33,41,40,30,28,24,23,21,30,26,27,36,31,18,28,32,35,25,23,26,27,32,18,38,27,29,25,21,27,26,30,26,2565
2018,Puducherry,Puducherry District 5,38,47,26,29,40,31,28,30,27,23,49,25,26,39,37,30,34,30,21,38,31,27,32,14,26,24,26,31,25,23,30,21,30,29,23,30,27,29,37,34,2613
2018,Puducherry,Puducherry District 6,30,22,35,25,31,29,30,53,37,28,26,27,31,30,41,40,23,28,29,30,32,40,30,21,35,21,28,23,27,32,29,33,22,32,30,23,29,31,35,32,2615
2018,Puducherry,Puducherry District 7,19,31,31,28,39,26,33,38,26,29,42,35,38,29,35,31,25,35,30,25,30,19,31,27,24,41,26,39,31,29,26,32,21,23,23,29,31,33,31,24,2604
2018,Puducherry,Puducherry District 8,30,25,24,19,35,26,22,47,37,23,42,35,36,22,27,30,33,22,25,27,20,27,22,27,24,29,40,26,28,34,24,16,33,37,23,23,31,26,37,30,2662
2018,Puducherry,Puducherry District 9,34,29,32,25,41,30,25,39,23,31,43,33,20,24,18,26,30,30,29,26,30,39,28,34,32,34,31,40,40,26,26,29,30,33,40,34,23,36,28,26,2631
2018,Puducherry,Puducherry District 10,26,32,38,20,44,21,21,40,26,27,48,25,29,28,31,15,41,30,30,34,23,26,32,35,29,29,34,26,27,34,40,35,23,35,23,29,37,32,25,33,2649
2018,Puducherry,Puducherry District 11,26,33,38,39,30,40,30,36,19,29,36,29,31,23,30,26,34,26,26,32,42,23,24,32,27,36,29,20,30,23,26,33,24,31,22,25,38,25,31,25,2601
2018,Puducherry,Puducherry District 12,34,34,29,36,43,24,37,39,36,25,34,36,30,32,23,22,21,31,28,27,25,36,28,22,37,33,30,33,39,37,30,20,21,30,24,25,29,19,27,25,2552
2018,Puducherry,Puducherry District 13,31,32,25,30,43,29,34,36,23,36,44,35,35,31,21,29,29,25,27,30,28,27,27,34,35,22,29,34,29,26,23,24,23,33,37,32,27,28,29,21,2640
2018,Puducherry,Puducherry District 14,26,24,23,37,40,24,30,38,27,24,44,20,37,22,20,35,25,25,29,33,28,20,28,28,31,46,32,28,23,30,24,24,40,16,32,27,23,33,22,31,2560
2018,Puducherry,Puducherry District 15,36,28,29,28,36,26,20,43,22,30,35,23,15,24,31,28,20,30,28,30,25,26,24,29,24,40,31,34,27,43,32,31,21,26,18,35,24,31,27,32,2544
2018,Puducherry,Puducherry District 16,24,25,29,19,37,34,29,41,31,25,35,32,31,27,31,27,25,36,34,26,29,28,34,32,27,31,24,26,21,35,21,39,32,27,27,25,23,19,27,27,2616
2018,Puducherry,Puducherry District 17,28,36,28,34,47,18,27,35,19,27,53,30,27,26,28,24,32,43,34,19,23,26,34,29,25,27,27,30,29,33,40,29,20,22,37,27,30,35,24,23,2574
2019,Andhra Pradesh,Andhra District 1,13,7,5,6,13,9,13,18,6,14,27,6,6,8,9,12,12,5,13,10,8,5,9,6,8,8,11,7,10,13,4,9,13,8,8,9,3,3,3,7,773
2019,Andhra Pradesh,Andhra District 2,7,8,7,8,13,11,9,12,12,6,19,7,10,7,4,5,10,9,11,13,8,9,8,8,8,8,9,5,11,17,8,9,7,12,7,14,7,9,8,11,826
2019,Andhra Pradesh,Andhra District 3,9,5,6,13,23,7,3,14,3,10,21,12,4,11,5,8,7,7,5,6,11,15,10,6,4,5,10,11,7,9,11,11,7,16,14,6,7,7,15,7,878
2019,Andhra Pradesh,Andhra District 4,6,10,9,10,24,4,7,10,3,7,18,8,12,5,7,7,7,7,14,9,7,4,13,14,14,11,10,10,11,9,16,12,5,12,5,8,15,7,4,6,815
2019,Andhra Pradesh,Andhra District 5,7,13,9,10,15,5,11,15,7,8,19,16,8,18,12,11,4,10,11,5,8,7,6,6,11,8,5,11,5,3,9,7,13,13,9,5,15,12,10,13,873
2019,Andhra Pradesh,Andhra District 6,10,7,9,7,10,5,4,12,5,9,21,5,4,11,8,8,11,8,9,6,8,13,9,11,7,10,6,5,10,12,8,9,4,8,5,12,9,6,3,16,765
2019,Andhra Pradesh,Andhra District 7,10,9,8,12,20,13,8,15,8,7,15,6,7,18,6,12,7,8,8,6,7,5,7,12,14,12,9,16,14,7,8,2,7,10,11,14,8,9,8,8,827
2019,Andhra Pradesh,Andhra District 8,6,10,11,11,19,10,6,25,8,10,20,10,4,4,9,10,13,12,7,8,9,6,8,12,6,14,10,13,12,8,16,6,10,6,9,7,8,14,11,5,873
2019,Andhra Pradesh,Andhra District 9,4,11,6,7,19,12,12,23,9,9,16,5,9,11,15,7,10,12,8,11,9,10,9,13,7,6,9,6,15,9,11,6,13,6,2,8,10,6,9,10,823
2019,Andhra Pradesh,Andhra District 10,8,5,5,12,30,15,9,16,11,3,18,7,12,6,7,9,8,7,11,12,10,12,4,15,9,15,8,13,11,11,10,12,8,8,9,8,9,9,11,7,821
2019,Andhra Pradesh,Andhra District 11,9,8,2,5,26,3,9,16,10,6,27,7,10,7,7,5,8,11,10,6,6,8,15,4,9,7,6,12,11,15,9,16,11,10,10,7,10,7,8,11,830
2019,Andhra Pradesh,Andhra District 12,8,4,10,7,15,6,6,8,6,18,18,6,10,9,12,7,12,7,8,9,11,5,6,13,10,6,6,12,8,11,8,11,7,5,7,12,11,8,8,7,791
2019,Andhra Pradesh,Andhra District 13,9,7,10,13,19,11,7,14,5,11,18,3,12,14,11,11,10,5,7,8,7,8,7,13,8,10,10,13,7,8,8,12,13,11,9,5,8,4,8,12,826
2019,Andhra Pradesh,Andhra District 14,8,9,4,9,21,6,7,24,6,7,17,8,8,12,10,7,7,15,10,9,15,6,12,7,7,8,11,10,6,11,13,13,8,7,10,8,4,10,11,10,871
2019,Arunachal Pradesh,Arunachal District 1,26,24,17,19,35,28,29,39,14,30,34,18,28,23,23,22,20,24,31,21,40,17,30,19,22,18,18,15,22,33,27,22,22,26,24,25,21,33,22,19,2144
2019,Arunachal Pradesh,Arunachal District 2,26,23,19,26,27,21,21,42,25,24,27,33,27,25,19,21,26,18,19,29,20,22,29,19,18,20,23,17,25,28,19,28,16,18,24,22,15,29,19,24,2159
2019,Arunachal Pradesh,Arunachal District 3,24,21,27,20,30,27,18,38,26,27,39,24,23,25,25,18,26,24,33,34,28,22,21,23,32,24,30,18,23,27,14,33,22,26,26,24,25,16,25,27,2190
2019,Arunachal Pradesh,Arunachal District 4,22,26,30,22,34,16,27,32,24,15,32,22,19,33,32,24,18,20,24,26,23,30,31,22,26,24,32,31,26,26,25,25,25,23,23,29,23,18,31,24,2237
2019,Arunachal Pradesh,Arunachal District 5,21,20,24,29,39,27,21,26,25,20,31,26,18,25,21,26,22,20,30,21,21,26,19,28,20,29,20,32,23,17,21,23,33,19,26,15,15,25,21,24,2168
2019,Arunachal Pradesh,Arunachal District 6,32,19,28,19,29,21,24,42,22,27,23,24,26,27,24,17,18,23,19,17,23,29,24,26,14,25,23,24,29,28,24,17,23,24,19,21,28,29,27,14,2185
2019,Arunachal Pradesh,Arunachal District 7,29,38,27,18,32,17,34,37,22,22,44,33,28,38,16,35,23,19,29,34,34,28,28,25,13,31,21,22,29,25,29,22,26,23,26,24,19,24,21,19,2254
2019,Arunachal Pradesh,Arunachal District 8,15,32,17,27,38,25,24,39,22,35,23,31,28,35,26,19,18,31,24,21,33,21,17,26,32,35,17,23,18,27,19,23,29,33,15,25,15,20,27,20,2215
2019,Arunachal Pradesh,Arunachal District 9,22,23,23,18,38,29,25,33,19,25,36,19,27,23,27,34,17,28,29,21,26,23,17,22,26,26,32,28,30,23,19,21,18,23,29,28,25,33,19,26,2190
2019,Arunachal Pradesh,Arunachal District 10,24,26,20,23,30,27,24,37,24,19,30,28,20,23,22,29,26,30,22,26,31,29,20,27,20,27,27,19,26,24,20,23,17,35,31,27,31,16,15,36,2277
2019,Arunachal Pradesh,Arunachal District 11,28,15,27,21,38,20,23,31,20,16,39,23,32,27,20,20,24,30,26,31,23,28,23,27,22,24,18,21,18,20,28,30,20,20,30,26,28,20,29,28,2183
2019,Assam,Assam District 1,8,7,11,11,23,11,10,15,7,9,25,6,15,3,9,10,11,10,6,11,9,9,8,10,6,10,10,8,7,7,9,8,9,2,7,12,9,17,9,11,831
2019,Assam,Assam District 2,7,5,8,14,19,10,11,15,12,9,18,7,9,7,7,8,10,9,8,8,9,9,8,8,10,12,7,9,5,17,15,10,7,15,4,12,10,19,10,16,846
2019,Assam,Assam District 3,15,9,6,9,19,8,6,18,9,13,20,12,9,13,10,8,10,8,8,10,4,11,9,8,7,8,10,5,9,13,14,7,11,7,14,12,2,10,9,7,790
2019,Assam,Assam District 4,12,12,9,6,23,8,9,26,6,15,16,11,6,6,9,6,14,3,8,12,14,9,11,6,7,11,10,7,6,6,6,4,3,10,7,8,13,12,4,6,801
2019,Assam,Assam District 5,12,10,7,11,22,6,8,26,9,9,13,6,7,10,9,11,4,12,10,13,8,13,5,9,9,5,10,11,11,7,11,6,8,6,8,9,7,7,9,11,810
2019,Assam,Assam District 6,10,8,13,8,28,4,6,14,7,12,21,8,9,11,10,12,11,5,8,8,6,9,6,9,8,10,8,8,11,5,12,10,10,7,5,9,4,12,7,13,819
2019,Assam,Assam District 7,6,11,15,7,23,13,10,16,11,8,17,7,23,9,9,9,10,12,4,2,4,9,4,7,3,8,3,11,14,11,10,6,8,9,11,8,12,10,11,13,876
2019,Assam,Assam District 8,14,6,9,2,11,11,14,15,7,8,21,10,8,7,9,3,12,7,10,5,5,2,7,7,10,8,7,7,7,7,7,8,8,9,9,6,7,7,11,7,782
2019,Assam,Assam District 9,9,14,7,14,13,11,11,16,9,8,20,11,7,6,7,3,8,11,10,7,10,7,5,2,11,6,6,12,5,4,10,13,8,8,12,12,8,13,7,7,785
2019,Assam,Assam District 10,6,3,5,8,16,10,11,23,7,5,14,9,12,6,10,7,6,9,9,15,10,6,8,2,7,9,15,7,8,7,9,4,2,9,13,5,12,9,7,7,808
2019,Assam,Assam District 11,4,11,18,9,20,10,11,16,13,4,20,9,15,11,8,9,12,14,9,5,10,7,8,12,9,6,14,7,11,6,13,8,7,15,9,11,10,5,7,7,888
2019,Assam,Assam District 12,11,9,10,8,27,9,8,27,11,7,26,8,12,13,5,9,7,8,8,9,11,3,7,12,13,6,6,13,6,5,8,13,14,15,6,9,6,7,13,7,903
2019,Assam,Assam District 13,11,5,15,6,15,8,13,23,10,10,11,10,10,5,10,12,9,16,6,13,7,7,5,7,6,15,7,12,3,7,6,12,7,13,5,15,11,7,9,11,811
2019,Assam,Assam District 14,10,7,7,6,16,10,13,14,11,7,18,7,4,14,11,10,15,10,3,12,10,7,5,13,9,9,10,6,3,9,12,8,11,10,14,9,11,5,6,9,784
2019,Assam,Assam District 15,16,4,9,11,18,15,9,20,8,5,15,5,8,12,8,10,12,9,9,11,9,6,6,13,10,9,14,11,7,5,9,11,8,8,6,8,11,9,8,7,852
2019,Assam,Assam District 16,9,10,9,7,22,13,10,14,12,12,26,9,9,10,9,11,7,12,11,8,10,3,6,5,9,7,10,15,7,13,6,7,8,6,6,9,8,8,13,10,830
2019,Assam,Assam District 17,12,11,10,8,12,8,6,16,10,9,13,9,10,6,11,8,2,9,6,12,9,12,13,11,5,14,12,7,8,12,6,9,7,9,7,10,4,9,5,7,796
2019,Assam,Assam District 18,7,8,6,1,20,6,5,23,10,9,15,6,7,10,10,8,5,6,12,8,10,11,7,7,7,7,16,8,10,8,5,4,18,6,4,8,14,8,6,10,775
2019,Bihar,Bihar District 1,36,27,38,47,45,43,31,45,27,38,45,35,36,24,43,33,21,39,30,40,26,43,32,39,43,24,24,29,34,34,45,32,36,34,27,25,37,39,28,42,3077
2019,Bihar,Bihar District 2,37,34,30,38,51,31,36,36,33,27,44,29,27,46,32,31,31,35,37,30,37,35,19,29,38,32,33,27,23,31,36,29,45,28,20,30,22,34,30,25,3064
2019,Bihar,Bihar District 3,24,38,40,29,45,35,38,42,25,37,55,36,43,38,41,19,29,35,35,42,30,30,36,34,35,28,36,26,28,38,28,31,32,41,22,32,36,27,31,32,3060
2019,Bihar,Bihar District 4,28,37,46,29,56,22,36,49,26,29,45,27,32,26,31,41,35,38,24,42,37,33,42,25,27,35,33,28,27,38,32,30,36,35,37,31,28,47,27,32,3062
2019,Bihar,Bihar District 5,40,39,35,31,31,33,37,54,37,35,41,30,33,26,31,35,33,36,45,34,30,31,41,39,45,30,28,34,40,33,31,39,29,35,28,44,33,30,46,31,3104
2019,Bihar,Bihar District 6,51,33,29,35,37,30,35,42,33,27,45,31,42,36,30,38,44,47,33,28,38,43,25,18,29,29,32,34,29,32,38,44,33,29,43,40,27,29,42,31,3132
2019,Bihar,Bihar District 7,48,24,35,23,41,34,43,47,37,37,42,33,37,24,30,27,38,37,34,41,31,31,43,42,39,34,33,31,47,31,29,43,31,33,38,39,34,32,35,29,3033
2019,Bihar,Bihar District 8,27,32,36,47,31,32,25,25,35,32,42,38,35,30,32,41,21,28,38,28,38,33,36,27,29,20,34,41,32,36,44,42,28,27,29,39,37,40,30,30,2992
2019,Bihar,Bihar District 9,33,29,31,37,37,30,36,47,33,33,35,44,28,38,36,29,37,33,33,31,32,38,36,39,24,34,39,38,42,36,44,23,30,29,33,35,35,25,44,28,3084
2019,Bihar,Bihar District 10,27,29,27,38,45,30,21,42,53,35,43,32,31,38,36,30,32,42,34,40,29,33,33,27,38,35,35,37,41,33,32,36,43,40,28,41,42,28,31,34,3069
2019,Bihar,Bihar District 11,37,34,31,32,45,33,39,36,36,32,43,32,34,33,35,33,34,24,38,37,36,27,31,30,37,32,18,35,39,29,34,39,32,39,41,37,39,39,33,27,3019
2019,Bihar,Bihar District 12,44,36,39,44,28,39,34,43,35,38,52,35,20,30,36,37,44,42,33,42,34,34,38,38,33,27,30,35,26,23,27,40,32,34,27,31,43,21,39,32,3086
2019,Bihar,Bihar District 13,33,33,35,28,44,36,39,35,27,34,41,34,41,37,38,31,29,26,33,46,36,45,33,30,43,30,26,30,28,40,31,29,32,33,34,33,43,39,34,40,3056
2019,Bihar,Bihar District 14,37,31,24,31,38,34,31,42,37,29,46,40,37,26,35,28,42,41,38,32,48,42,40,31,31,33,46,35,30,30,28,31,34,22,42,30,41,38,31,29,3037
2019,Bihar,Bihar District 15,35,33,31,49,41,39,37,40,38,28,48,37,25,28,29,35,46,38,30,38,27,40,45,30,23,28,28,33,37,44,32,35,46,28,31,35,36,36,31,32,2994
2019,Chhattisgarh,Chhattisgarh District 1,26,21,22,33,35,19,18,26,24,20,29,27,25,27,28,22,28,30,24,32,25,21,34,18,25,25,27,20,25,20,24,28,29,25,23,22,29,27,29,23,2206
2019,Chhattisgarh,Chhattisgarh District 2,25,28,27,23,29,25,27,25,27,22,36,28,23,28,18,24,26,31,19,21,28,18,31,21,31,23,21,20,30,25,19,25,24,17,28,19,22,27,24,15,2187
2019,Chhattisgarh,Chhattisgarh District 3,21,24,35,42,23,28,28,30,22,17,37,23,19,22,23,22,30,17,20,33,30,25,24,20,25,23,22,30,18,28,17,19,18,25,27,24,25,16,19,24,2160
2019,Chhattisgarh,Chhattisgarh District 4,14,26,29,20,30,19,22,38,22,20,38,20,24,27,21,19,23,23,24,31,22,25,19,25,24,17,25,32,21,24,25,23,22,28,22,25,29,19,25,30,2177
2019,Chhattisgarh,Chhattisgarh District 5,26,23,26,34,30,22,23,27,26,28,30,26,26,19,18,25,25,18,17,29,19,27,20,26,30,24,15,33,38,32,28,20,23,22,33,27,31,24,23,29,2250
2019,Chhattisgarh,Chhattisgarh District 6,34,30,34,12,34,15,16,27,22,26,29,32,21,18,19,25,25,24,14,16,31,27,26,18,19,22,22,29,23,22,21,29,18,20,28,22,15,30,23,30,2130
2019,Chhattisgarh,Chhattisgarh District 7,22,22,25,18,31,14,17,32,20,26,35,19,25,19,21,23,33,18,27,31,17,18,31,22,29,24,22,25,26,21,29,19,23,26,27,33,19,21,22,15,2160
2019,Chhattisgarh,Chhattisgarh District 8,21,32,24,32,27,34,27,41,29,16,26,17,19,27,21,21,21,17,30,14,27,18,26,16,18,30,23,14,27,22,25,22,22,18,21,27,22,27,20,21,2133
2019,Chhattisgarh,Chhattisgarh District 9,19,33,21,24,35,24,22,31,26,23,31,24,22,19,31,24,22,14,20,28,29,21,22,30,25,23,21,24,23,27,21,16,21,26,33,18,20,22,21,23,2142
2019,Chhattisgarh,Chhattisgarh District 10,26,21,22,22,39,32,25,41,19,24,34,25,22,33,20,26,21,25,34,24,26,33,17,26,33,23,23,29,16,18,20,17,23,32,20,22,25,23,15,30,2155
2019,Chhattisgarh,Chhattisgarh District 11,21,22,29,26,27,17,25,39,23,21,32,18,25,20,25,21,21,28,29,29,21,23,17,23,29,21,31,30,24,26,26,33,29,27,17,24,23,21,26,20,2231
2019,Chhattisgarh,Chhattisgarh District 12,19,14,26,20,35,31,22,26,20,20,42,22,26,19,20,13,20,26,15,25,20,34,38,27,27,27,19,22,19,19,21,29,27,28,24,22,20,25,27,25,2152
2019,Goa,Goa District 1,3,7,6,8,20,4,10,20,11,16,25,6,10,11,17,10,5,13,10,8,15,10,8,6,7,14,4,9,12,9,13,7,12,2,8,6,5,9,11,3,818
2019,Goa,Goa District 2,13,7,9,6,24,8,8,17,7,9,18,12,9,12,13,11,9,12,12,12,5,5,6,7,9,7,6,10,11,6,7,12,12,12,3,5,6,5,4,5,831
2019,Goa,Goa District 3,8,13,9,10,21,10,12,19,10,9,19,10,11,5,4,10,8,7,7,14,9,7,13,4,6,12,11,11,12,3,5,4,16,11,9,10,13,9,10,12,850
2019,Goa,Goa District 4,7,5,7,9,13,13,10,17,9,7,14,4,6,14,4,14,13,10,6,12,10,10,8,11,6,8,14,8,12,7,12,3,8,11,7,8,9,7,8,15,806
2019,Goa,Goa District 5,8,18,11,8,24,12,5,22,5,12,21,10,8,7,5,4,9,8,8,7,10,12,6,11,6,6,5,10,9,8,3,8,4,4,6,9,11,9,8,10,806
2019,Goa,Goa District 6,6,10,8,7,19,12,8,16,11,16,23,13,10,6,7,11,5,10,7,9,9,7,13,9,8,5,5,6,8,8,9,5,6,13,8,10,16,7,12,7,804
2019,Goa,Goa District 7,9,6,10,5,14,10,11,22,8,9,20,11,6,12,12,10,8,12,12,10,7,6,7,8,6,4,10,9,11,9,4,13,10,5,9,9,8,8,9,12,804
2019,Goa,Goa District 8,7,6,4,10,14,6,11,14,13,7,18,10,11,6,7,4,8,9,8,12,7,6,4,11,8,10,15,6,5,8,7,6,8,7,7,16,8,10,9,9,784
2019,Goa,Goa District 9,12,10,5,4,19,12,10,17,7,11,10,5,3,6,11,8,3,12,12,10,4,10,10,5,5,9,9,5,12,8,5,3,9,14,8,7,9,10,6,11,768
2019,Goa,Goa District 10,12,8,7,8,17,8,6,16,9,9,18,5,11,6,7,8,9,9,10,16,6,6,7,6,13,9,8,4,8,11,8,12,9,9,4,8,9,13,9,13,783
2019,Goa,Goa District 11,9,5,8,11,20,11,7,15,5,9,17,10,5,11,8,11,9,7,8,8,10,8,12,2,7,10,15,6,9,11,10,14,5,6,7,8,6,6,8,4,769
2019,Goa,Goa District 12,11,14,10,9,11,4,5,22,5,9,22,7,10,5,9,7,9,6,7,6,15,6,7,8,10,9,11,8,10,5,4,7,7,8,11,13,8,7,9,7,806
2019,Goa,Goa District 13,6,8,10,5,17,6,8,18,14,10,17,10,4,10,5,9,13,10,8,8,14,5,9,8,11,10,10,16,6,12,6,6,6,10,8,10,7,8,6,11,808
2019,Goa,Goa District 14,6,13,4,1,29,11,7,12,4,10,14,9,14,12,8,8,4,12,9,11,8,17,9,9,10,9,10,4,10,6,8,7,9,9,7,4,11,6,11,11,815
2019,Gujarat,Gujarat District 1,7,9,10,10,20,5,9,13,7,10,25,13,10,6,4,7,8,5,11,8,7,11,10,12,6,12,9,11,7,11,10,11,10,9,5,7,6,7,11,10,816
2019,Gujarat,Gujarat District 2,9,5,7,9,10,6,4,13,8,7,18,9,6,12,8,10,4,5,4,9,8,15,10,7,13,8,10,11,9,6,10,7,9,8,6,4,9,8,9,14,783
2019,Gujarat,Gujarat District 3,3,6,13,5,17,3,8,15,13,5,19,12,10,8,8,5,8,8,13,12,11,13,12,12,12,11,9,11,6,7,8,15,9,10,12,11,9,9,4,12,852
2019,Gujarat,Gujarat District 4,8,8,4,16,8,10,14,12,8,9,19,7,8,8,8,5,8,8,9,7,9,10,10,7,8,4,9,9,11,7,11,7,6,12,6,5,14,7,6,7,787
2019,Gujarat,Gujarat District 5,10,9,8,8,24,10,8,17,5,7,14,12,17,9,7,8,10,6,11,12,10,13,14,7,7,4,11,5,7,10,7,9,8,8,10,14,8,7,13,9,844
2019,Gujarat,Gujarat District 6,8,9,13,7,24,6,14,29,9,12,19,4,5,8,7,6,12,12,7,5,13,8,7,10,8,5,8,7,8,6,10,6,7,10,12,7,6,13,9,6,825
2019,Gujarat,Gujarat District 7,12,9,8,7,12,16,8,19,7,5,16,8,5,5,17,5,8,10,10,11,9,7,9,12,8,6,8,5,6,9,8,15,8,7,11,11,7,4,11,10,787
2019,Gujarat,Gujarat District 8,8,7,12,12,15,5,17,17,12,10,14,7,8,4,8,14,6,7,7,9,13,11,6,7,8,9,15,11,5,10,7,8,11,10,8,6,6,11,8,14,814
2019,Gujarat,Gujarat District 9,7,13,10,9,17,13,14,15,9,10,11,3,10,5,9,9,13,9,6,10,9,8,6,6,10,12,14,6,11,4,8,12,9,10,13,8,9,14,7,8,807
2019,Gujarat,Gujarat District 10,4,7,12,10,18,12,5,19,6,7,19,8,12,13,10,14,11,9,3,9,5,6,6,13,11,6,4,11,9,6,13,10,6,11,5,12,13,8,2,5,824
2019,Gujarat,Gujarat District 11,10,13,9,7,14,5,7,26,6,8,21,10,9,8,7,11,8,10,4,9,3,10,4,8,12,6,7,5,10,7,7,4,6,1,6,9,7,6,9,9,788
2019,Gujarat,Gujarat District 12,12,11,9,4,23,11,9,18,9,6,15,6,3,8,9,9,11,14,8,6,8,4,8,10,8,12,11,12,11,11,12,4,4,6,6,11,7,11,5,8,799
2019,Gujarat,Gujarat District 13,10,3,8,13,18,6,8,21,8,12,17,8,8,6,5,10,17,9,6,12,8,7,8,5,15,8,11,8,10,9,9,12,6,7,12,11,10,13,10,5,824
2019,Gujarat,Gujarat District 14,8,9,8,11,16,7,5,22,11,15,20,8,7,12,7,5,13,12,12,6,11,8,11,8,7,13,2,11,9,13,9,7,7,4,14,8,10,6,13,11,829
2019,Gujarat,Gujarat District 15,6,10,13,12,21,12,8,20,6,8,18,13,9,14,4,8,5,8,7,8,10,4,7,8,7,11,10,12,10,8,6,9,8,6,4,8,6,14,14,7,796
2019,Gujarat,Gujarat District 16,6,8,7,9,20,6,10,18,10,7,10,8,6,10,10,7,13,10,10,7,13,8,11,4,8,9,16,5,11,6,13,7,11,8,9,13,10,5,9,6,796
2019,Gujarat,Gujarat District 17,10,7,12,9,12,12,5,18,4,3,19,11,13,15,9,3,9,9,9,11,7,4,3,5,9,11,7,7,10,15,14,8,12,5,3,16,7,8,7,4,790
2019,Haryana,Haryana District 1,12,6,16,19,30,16,16,19,18,13,25,14,9,19,13,20,11,13,13,11,9,12,18,11,14,18,13,15,13,12,20,8,14,14,12,17,12,9,13,17,1301
2019,Haryana,Haryana District 2,17,16,10,16,30,14,12,23,13,9,26,13,18,13,11,20,11,14,7,15,8,6,16,13,6,9,14,13,8,15,8,18,14,16,6,12,12,14,9,14,1280
2019,Haryana,Haryana District 3,9,15,23,16,28,14,12,28,20,15,15,21,15,16,9,17,10,8,13,20,14,21,12,12,13,18,18,10,21,16,15,7,11,7,12,14,22,14,13,16,1293
2019,Haryana,Haryana District 4,19,13,21,17,23,12,12,27,16,16,21,15,14,10,18,9,14,8,10,15,15,10,12,6,9,20,10,11,16,16,17,11,16,11,18,15,10,15,15,15,1285
2019,Haryana,Haryana District 5,14,16,12,11,24,13,14,31,9,6,25,15,14,13,11,19,11,11,11,11,10,19,10,13,15,11,10,20,19,11,16,16,4,13,11,14,10,8,11,11,1254
2019,Haryana,Haryana District 6,11,9,13,16,30,12,17,22,15,9,26,16,17,14,13,17,18,13,12,10,20,10,15,16,13,10,15,12,14,18,13,19,22,12,12,15,13,17,11,17,1337
2019,Haryana,Haryana District 7,13,8,20,20,26,14,21,23,12,15,32,11,16,9,12,11,14,18,12,13,18,9,5,19,10,13,7,20,16,19,19,13,14,17,8,12,14,10,19,10,1258
2019,Haryana,Haryana District 8,15,6,20,19,24,9,12,23,14,17,21,17,14,14,16,19,15,17,17,11,14,13,8,11,15,16,11,15,10,20,13,10,12,17,13,15,16,11,8,11,1250
2019,Haryana,Haryana District 9,15,14,14,8,19,11,13,31,9,16,21,19,19,5,16,14,14,14,20,11,17,16,6,12,10,16,20,9,16,19,13,14,17,21,18,10,19,14,10,11,1283
2019,Haryana,Haryana District 10,13,14,16,19,28,13,16,18,13,14,18,15,13,8,16,17,16,18,15,15,8,15,21,13,12,11,16,13,14,17,22,12,16,15,7,17,15,15,14,12,1282
2019,Himachal Pradesh,Himachal District 1,9,7,7,12,22,13,8,16,12,12,18,10,9,5,6,13,15,6,14,12,10,7,4,11,9,11,10,6,11,6,9,7,6,5,13,7,6,11,10,5,854
